urlProd,nom_attr_1,val_attr_1,id
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Chirurgie/1045/Drehmeissel?number=100716,vairante,"Stück 531/4, 4 mm, bajonett",172429
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Hautschutz-und-Handpflege/1129/GREEN-amp-CLEAN-HC?number=100805,vairante,Packung 6 x 100 ml Spender,146191
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Hautschutz-und-Handpflege/1129/GREEN-amp-CLEAN-HC?number=100805,vairante,Spender 100 ml,146190
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Hand-und-Winkelstuecke/1135/Mikromotor?number=100810,vairante,Stück NBX mit LED,379013
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Hand-und-Winkelstuecke/1135/Mikromotor?number=100810,vairante,Stück NBX N ohne Licht,379014
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/KFO/1139/Drahtfass-und-Ligaturenzange-nach-Weingart?number=100816,vairante,"Stück HSL 270-13, 130 mm",142109
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/KFO/1139/Drahtfass-und-Ligaturenzange-nach-Weingart?number=100816,vairante,"Stück HSL 272-13, 130 mm",142110
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1141/Rondomant-Diamanten-FG-B234?number=100818,vairante,"Stück blau mittel, FG, Figur Birne, ISO 012",92865161
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1141/Rondomant-Diamanten-FG-B234?number=100818,vairante,"Stück blau mittel, FG, Figur Birne, ISO 014",92865261
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1141/Rondomant-Diamanten-FG-B234?number=100818,vairante,"Stück grün grob, FG, Figur Birne, ISO 012",92865241
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1141/Rondomant-Diamanten-FG-B234?number=100818,vairante,"Stück grün grob, FG, Figur Birne, ISO 014",92865181
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1141/Rondomant-Diamanten-FG-B234?number=100818,vairante,"Stück rot fein, FG, Figur Birne, ISO 012",92865201
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/Silikone-additionsvernetzt/1150/hydrorise-maxi-heavy-normal?number=100833,vairante,Packung 2 x 380 ml Doppelkartusche,144797
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/Silikone-additionsvernetzt/1150/hydrorise-maxi-heavy-normal?number=100833,vairante,Packung 6 x 380 ml Doppelkartusche,144798
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/Composite-lichthaertend/1188/DC-HybridFill?number=100890,vairante,"Spritze 4,5 g A2",153368
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/Composite-lichthaertend/1188/DC-HybridFill?number=100890,vairante,"Spritze 4,5 g A3",153387
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/Composite-lichthaertend/1188/DC-HybridFill?number=100890,vairante,"Spritze 4,5 g A3,5",153364
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Haendewaschung/1203/Lifosan-pure?number=100909,vairante,Flasche 100 ml,121730
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Haendewaschung/1203/Lifosan-pure?number=100909,vairante,Flasche 500 ml,121614
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Normtrays-Stericontainer-Siebtrays/1212/Instrumenten-Kassette-MIDI?number=100917,vairante,"Stück grün, 182 x 144 x 34 mm, für 10 Instrumente",174353
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Normtrays-Stericontainer-Siebtrays/1212/Instrumenten-Kassette-MIDI?number=100917,vairante,"Stück grün, 182 x 144 x 34 mm, für 5 Instrumente",174352
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Normtrays-Stericontainer-Siebtrays/1212/Instrumenten-Kassette-MIDI?number=100917,vairante,"Stück orange, 182 x 144 x 34 mm, für 10 Instrumente",174354
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/K-B-Materialien-provisorisch/1115/Integrity?number=10079,vairante,"Packung 76 g Kartusche A1, Zubehör",157000
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/K-B-Materialien-provisorisch/1115/Integrity?number=10079,vairante,"Packung 76 g Kartusche A2, Zubehör",157001
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/K-B-Materialien-provisorisch/1115/Integrity?number=10079,vairante,"Packung 76 g Kartusche A3,5, Zubehör",157002
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hilfsmittel-fuer-Fuellungsmaterial/Interdentalkeile-Lichtkeile/882/FLEXI-WEDGES?number=10057,vairante,"Einführungspackung 400 Stück (orange, blau, grün, lila, rot)",158345
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hilfsmittel-fuer-Fuellungsmaterial/Interdentalkeile-Lichtkeile/882/FLEXI-WEDGES?number=10057,vairante,"Packung 100 Stück blau, x-klein",158344
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hilfsmittel-fuer-Fuellungsmaterial/Interdentalkeile-Lichtkeile/882/FLEXI-WEDGES?number=10057,vairante,"Packung 100 Stück grün, mittel",133865
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hilfsmittel-fuer-Fuellungsmaterial/Interdentalkeile-Lichtkeile/882/FLEXI-WEDGES?number=10057,vairante,"Packung 100 Stück orange, klein",158342
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hilfsmittel-fuer-Fuellungsmaterial/Interdentalkeile-Lichtkeile/882/FLEXI-WEDGES?number=10057,vairante,"Packung 50 Stück lila, groß",158346
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hilfsmittel-fuer-Fuellungsmaterial/Interdentalkeile-Lichtkeile/882/FLEXI-WEDGES?number=10057,vairante,"Packung 50 Stück rot, extra groß",158347
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Speicheldiagnostik-Plaque-Erkennnung/1420/Xylitol-Drops?number=101113,vairante,Beutel 26 Stück Kirsche,376463
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Speicheldiagnostik-Plaque-Erkennnung/1420/Xylitol-Drops?number=101113,vairante,Beutel 26 Stück Melone,376462
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Speicheldiagnostik-Plaque-Erkennnung/1420/Xylitol-Drops?number=101113,vairante,Beutel 26 Stück Minze,376464
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Speicheldiagnostik-Plaque-Erkennnung/1420/Xylitol-Drops?number=101113,vairante,Display 12 x 26 Stück Kirsche,92983721
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Speicheldiagnostik-Plaque-Erkennnung/1420/Xylitol-Drops?number=101113,vairante,Display 12 x 26 Stück Melone,92983741
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Speicheldiagnostik-Plaque-Erkennnung/1420/Xylitol-Drops?number=101113,vairante,Display 12 x 26 Stück Minze,92983771
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Speicheldiagnostik-Plaque-Erkennnung/1420/Xylitol-Drops?number=101113,vairante,"Display 12 x 26 Stück sortiert 3x4, (Kirsche, Melone, Minze)",92983761
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Endodontie-Geraete/1505/X-SMART-plus?number=101197,vairante,Kit PROTAPER NEXT,196248
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Endodontie-Geraete/1505/X-SMART-plus?number=101197,vairante,Kit WaveOne,196250
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Endodontie-Geraete/1505/X-SMART-plus?number=101197,vairante,Kit WaveOne Gold,196252
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Endodontie-Geraete/1505/X-SMART-plus?number=101197,vairante,Paket Propex Pixi,196251
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Endodontie-Geraete/1505/X-SMART-plus?number=101197,vairante,Paket PROTAPER NEXT,196249
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Endodontie-Geraete/1505/X-SMART-plus?number=101197,vairante,Stück Handstück,142746
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Endodontie-Geraete/1505/X-SMART-plus?number=101197,vairante,Stück Motor inklusive Zubehör,196245
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1406/Diamanten-830?number=10110,vairante,"Packung 6 Stück blau mittel, FG, Figur 236 Birne lang, Stirn konvex,...",92845801
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1406/Diamanten-830?number=10110,vairante,"Packung 6 Stück blau mittel, FG, Figur 236 Birne lang, Stirn konvex,...",92845701
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1406/Diamanten-830?number=10110,vairante,"Packung 6 Stück blau mittel, FG, Figur 236 Birne lang, Stirn konvex,...",92845821
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1406/Diamanten-830?number=10110,vairante,"Packung 6 Stück blau mittel, FG, Figur 238 Birne Stirn konvex, 2,8 mm,...",92845721
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1406/Diamanten-830?number=10110,vairante,"Packung 6 Stück gold, FG, Figur 237 Birne normal, 2,8 mm, ISO 009",92845741
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1406/Diamanten-830?number=10110,vairante,"Packung 6 Stück grün grob, FG, Figur 237 Birne normal, 3 mm, ISO 012",92845751
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1406/Diamanten-830?number=10110,vairante,"Packung 6 Stück grün grob, FG, Figur 238 Birne lang normal, 5 mm, ISO 016",92845761
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Injektionsspritzen/1615/STERILIFE?number=126977,vairante,Stück mit manueller Aspiration mit Ring,162708
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Injektionsspritzen/1615/STERILIFE?number=126977,vairante,Stück mit Selbst-Aspiration,162707
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Injektionsspritzen/1615/STERILIFE?number=126977,vairante,Stück ohne Selbst-Aspiration,162709
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hilfsmittel-fuer-Fuellungsmaterial/Matrizen-Matrizenbaender-und-Zubehoer/1616/Matrizenband?number=101297,vairante,"Packung 3 m Band Breite 5 mm, Stärke 0,03 mm, normal",159337
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hilfsmittel-fuer-Fuellungsmaterial/Matrizen-Matrizenbaender-und-Zubehoer/1616/Matrizenband?number=101297,vairante,"Packung 3 m Band Breite 5 mm, Stärke 0,05 mm, hart",159340
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hilfsmittel-fuer-Fuellungsmaterial/Matrizen-Matrizenbaender-und-Zubehoer/1616/Matrizenband?number=101297,vairante,"Packung 3 m Band Breite 5 mm, Stärke 0,05 mm, soft",159335
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hilfsmittel-fuer-Fuellungsmaterial/Matrizen-Matrizenbaender-und-Zubehoer/1616/Matrizenband?number=101297,vairante,"Packung 3 m Band Breite 6 mm, Stärke 0,03 mm, normal",159341
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hilfsmittel-fuer-Fuellungsmaterial/Matrizen-Matrizenbaender-und-Zubehoer/1616/Matrizenband?number=101297,vairante,"Packung 3 m Band Breite 6 mm, Stärke 0,05 mm, hart",159333
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hilfsmittel-fuer-Fuellungsmaterial/Matrizen-Matrizenbaender-und-Zubehoer/1616/Matrizenband?number=101297,vairante,"Packung 3 m Band Breite 6 mm, Stärke 0,05 mm, soft",159334
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hilfsmittel-fuer-Fuellungsmaterial/Matrizen-Matrizenbaender-und-Zubehoer/1616/Matrizenband?number=101297,vairante,"Packung 3 m Band Breite 7 mm, Stärke 0,03 mm, normal",159338
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Konservierende-Behandlung/1622/Retraktionsfaden-Stopfer?number=101304,vairante,Stück Fadenstopfer 138-002,47547951
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Konservierende-Behandlung/1622/Retraktionsfaden-Stopfer?number=101304,vairante,"Stück Fadenstopfer GCP1136, angewinkelt geriffelt",47547991
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Konservierende-Behandlung/1622/Retraktionsfaden-Stopfer?number=101304,vairante,"Stück Fadenstopfer GCP113NS, glatt",47547971
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Konservierende-Behandlung/1622/Retraktionsfaden-Stopfer?number=101304,vairante,"Stück Fadenstopfer GCPBAL, kleines, dünnes, nicht gezacktes Arbeitsende",47547911
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Konservierende-Behandlung/1622/Retraktionsfaden-Stopfer?number=101304,vairante,"Stück Fadenstopfer GCPBN1, dünnes, gebogenes Arbeitsende",47547941
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Konservierende-Behandlung/1622/Retraktionsfaden-Stopfer?number=101304,vairante,Stück Fadenstopfer GCPCSI1,47548021
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Konservierende-Behandlung/1622/Retraktionsfaden-Stopfer?number=101304,vairante,Stück Fadenstopfer GCPG7,47547981
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Medikamente/Retraktionfaeden-und-Blutstillung/1638/GingiTrac-MiniMix-Kit?number=101321,vairante,Refill Kit,136675
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Medikamente/Retraktionfaeden-und-Blutstillung/1638/GingiTrac-MiniMix-Kit?number=101321,vairante,Starter Kit,116252
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1687/Diamanten-801L?number=101458,vairante,"Packung 5 Stück grün grob, FG, Figur 697 Kugel lang, ISO 014",92843191
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1687/Diamanten-801L?number=101458,vairante,"Packung 5 Stück grün grob, FG, Figur 697 Kugel lang, ISO 016",92843181
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1687/Diamanten-801L?number=101458,vairante,"Packung 5 Stück grün grob, FG, Figur 697 Kugel lang, ISO 023",92843121
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1687/Diamanten-801L?number=101458,vairante,"Packung 5 Stück grün grob, FG, Figur 697 Kugel lang, ISO 029",92843141
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1687/Diamanten-801L?number=101458,vairante,"Packung 5 Stück schwarz supergrob, FG, Figur 697 Kugel lang, ISO 016",92843251
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1687/Diamanten-801L?number=101458,vairante,"Packung 5 Stück schwarz supergrob, FG, Figur 697 Kugel lang, ISO 023",92843111
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/1687/Diamanten-801L?number=101458,vairante,"Packung 5 Stück schwarz supergrob, FG, Figur 697 Kugel lang, ISO 029",92843151
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/Bissregistrierung/1726/Futar-Fast?number=101498,vairante,"Großpackung 10 x 50 ml Doppelkartusche, 30 Mischkanülen",144951
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/Bissregistrierung/1726/Futar-Fast?number=101498,vairante,"Packung 2 x 50 ml Doppelkartusche, 6 Mischkanülen",144811
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Chirurgische-Bohrer-Fraeser-etc./1730/Chirurgie-Knochenfraeser-nach-Lindemann-RF166?number=101501,vairante,"Packung 3 Stück HP, Figur 409, 10 mm, ISO 021",92896661
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Chirurgische-Bohrer-Fraeser-etc./1730/Chirurgie-Knochenfraeser-nach-Lindemann-RF166?number=101501,vairante,"Packung 3 Stück RAL, Figur 409, 10 mm, ISO 021",92897291
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Chirurgie/1756/Tunneling-Knife?number=101529,vairante,"Stück Makro 033, Nr. 1",92719071
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Chirurgie/1756/Tunneling-Knife?number=101529,vairante,"Stück Makro 034, Nr. 2",92719141
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Organisation-in-der-Praxis/Termin-Kontrollbuecher-inkl.-Einlegeblaettern/1760/Schreib-und-Wendeplatte-fuer-Terminplaner?number=101533,vairante,"Stück weiß, A3",292078
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Organisation-in-der-Praxis/Termin-Kontrollbuecher-inkl.-Einlegeblaettern/1760/Schreib-und-Wendeplatte-fuer-Terminplaner?number=101533,vairante,"Stück weiß, Standard",292077
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Zahntechnik/1873/Hohlkehlzangen-nach-Crovana?number=29661,vairante,"Stück 125 mm, 5142, mittel",167054
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Zahntechnik/1873/Hohlkehlzangen-nach-Crovana?number=29661,vairante,"Stück 125 mm, 5143",167053
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Zahntechnik/1873/Hohlkehlzangen-nach-Crovana?number=29661,vairante,"Stück 130 mm, 5141",167052
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Zubehoer-fuer-Praxisgeraete/Feilen-und-Ansaetze-fuer-Ultraschall/1956/SONICflex-clean?number=101767,vairante,"Packung 5 Stück Kegel, groß",194102
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Zubehoer-fuer-Praxisgeraete/Feilen-und-Ansaetze-fuer-Ultraschall/1956/SONICflex-clean?number=101767,vairante,"Packung 5 Stück Kegel, klein",194103
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Zubehoer-fuer-Praxisgeraete/Feilen-und-Ansaetze-fuer-Ultraschall/1956/SONICflex-clean?number=101767,vairante,"Packung 5 Stück Plan, groß",194104
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Zubehoer-fuer-Praxisgeraete/Feilen-und-Ansaetze-fuer-Ultraschall/1956/SONICflex-clean?number=101767,vairante,"Packung 5 Stück Plan, klein",194105
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Zubehoer-fuer-Praxisgeraete/Feilen-und-Ansaetze-fuer-Ultraschall/1956/SONICflex-clean?number=101767,vairante,"Packung 5 Stück Walze, groß",194106
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Zubehoer-fuer-Praxisgeraete/Feilen-und-Ansaetze-fuer-Ultraschall/1956/SONICflex-clean?number=101767,vairante,"Packung 5 Stück Walze, klein",194107
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Zubehoer-fuer-Praxisgeraete/Feilen-und-Ansaetze-fuer-Ultraschall/1956/SONICflex-clean?number=101767,vairante,"Set 1 Spitze Nr. 48, 6 x 5 Bürsten",194110
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Zahntechnik/1966/Modellierinstrumente-Greenstein?number=101782,vairante,Set,120905
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Zahntechnik/1966/Modellierinstrumente-Greenstein?number=101782,vairante,"Stück Ersatzspitze 0,12 mm, 1191SP/4",141766
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Zahntechnik/1966/Modellierinstrumente-Greenstein?number=101782,vairante,"Stück Ersatzspitze 0,12 mm, 1191SP/5",141767
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Zahntechnik/1966/Modellierinstrumente-Greenstein?number=101782,vairante,"Stück Ersatzspitze 0,12 mm, 1191SP/6",141768
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Zahntechnik/1966/Modellierinstrumente-Greenstein?number=101782,vairante,"Stück Ersatzspitze 0,2 mm, 1191SP/1",141763
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Zahntechnik/1966/Modellierinstrumente-Greenstein?number=101782,vairante,"Stück Ersatzspitze 0,2 mm, 1191SP/2",141764
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Zahntechnik/1966/Modellierinstrumente-Greenstein?number=101782,vairante,"Stück Ersatzspitze 0,2 mm, 1191SP/3",141765
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Haendedesinfektion/1982/desderman-pure?number=101800,vairante,Euroflasche 1 Liter,146255
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Haendedesinfektion/1982/desderman-pure?number=101800,vairante,Flasche 1 Liter,132935
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Haendedesinfektion/1982/desderman-pure?number=101800,vairante,"Flasche 1 Liter, hyclick",146355
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Haendedesinfektion/1982/desderman-pure?number=101800,vairante,Flasche 100 ml,121730
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Haendedesinfektion/1982/desderman-pure?number=101800,vairante,Flasche 500 ml,121614
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Haendedesinfektion/1982/desderman-pure?number=101800,vairante,"Flasche 500 ml, hyclick",146356
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Endodontie-Geraete/1985/VDW.GOLD-RECIPROC?number=207700,vairante,VDW.GOLD RECIPROC + RECIPROC System Kit,97752161
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Endodontie-Geraete/1985/VDW.GOLD-RECIPROC?number=207700,vairante,VDW.GOLD RECIPROC Endomotor inklusive 6:1 Winkelstück,97752141
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Endodontie-Geraete/1985/VDW.GOLD-RECIPROC?number=207700,vairante,VDW.Rotate GOLD Bundlepackung,97752131
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/K-B-Materialien-provisorisch/2086/Structur-3?number=101911,vairante,Einführungsset A2,157103
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/K-B-Materialien-provisorisch/2086/Structur-3?number=101911,vairante,Einführungsset A3,157104
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/K-B-Materialien-provisorisch/2086/Structur-3?number=101911,vairante,"Packung 5 ml QuickMix Spritze A1, Mischkanülen Typ 10",157115
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/K-B-Materialien-provisorisch/2086/Structur-3?number=101911,vairante,"Packung 5 ml QuickMix Spritze A2, Mischkanülen Typ 10",157116
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/K-B-Materialien-provisorisch/2086/Structur-3?number=101911,vairante,"Packung 5 ml QuickMix Spritze A3, Mischkanülen Typ 10",157117
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/K-B-Materialien-provisorisch/2086/Structur-3?number=101911,vairante,"Packung 5 ml QuickMix Spritze B1, Mischkanülen Typ 10",157118
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/K-B-Materialien-provisorisch/2086/Structur-3?number=101911,vairante,"Packung 5 x 50 ml Doppelkartusche A2, Mischalen Typ 6",157113
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Mundwasser-Mundspuelloesungen/2118/halitosis-spray?number=101948,vairante,Display 12 x 15 ml,195164
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Mundwasser-Mundspuelloesungen/2118/halitosis-spray?number=101948,vairante,Spraydose 15 ml,195111
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Haendedesinfektion/2123/Omnihand-Gel?number=101953,vairante,Eurospenderflasche 1 Liter,146292
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Haendedesinfektion/2123/Omnihand-Gel?number=101953,vairante,Eurospenderflasche 500 ml,146287
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Haendedesinfektion/2123/Omnihand-Gel?number=101953,vairante,Kanister 5 Liter,121039
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Haendedesinfektion/2123/Omnihand-Gel?number=101953,vairante,Pumpflasche 250 ml,131553
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Spruehdesinfektion-und-Reinigung/2129/FD-322-Flaechen-Desinfektion-perfume-free?number=101965,vairante,"Flasche 2,5 Liter",145637
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Hygiene-und-Arbeitsschutz/Spruehdesinfektion-und-Reinigung/2129/FD-322-Flaechen-Desinfektion-perfume-free?number=101965,vairante,Kanister 10 Liter,136902
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/2154/Diamantschleifer-545?number=10199,vairante,"Packung 5 Stück FG, Figur 545, 6 mm, ISO 016",92882371
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/2154/Diamantschleifer-545?number=10199,vairante,"Packung 5 Stück FG, Figur 545, 6 mm, ISO 018",92882361
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Diamanten/2154/Diamantschleifer-545?number=10199,vairante,"Packung 5 Stück rot fein, FG, Figur 545, 6 mm, ISO 016",92882341
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Kofferdamzangen-und-Klammern/2178/FIT-Kofferdam-T-Klammern?number=102024,vairante,Stück 14T,158589
