url,marque,id_variante,nom_attribue-1,valeur_attribue-1,nom_attribue-2,valeur_attribue-2,nom_attribue-3,valeur_attribue-3,nom_attribue-4,valeur_attribue-4,nom_attribue-5,valeur_attribue-5,nom_attribue-6,valeur_attribue-6,nom_attribue-7,valeur_attribue-7,nom_attribue-8,valeur_attribue-8,nom_attribue-9,valeur_attribue-9,nom_attribue-10,valeur_attribue-10,nom_attribue-11,valeur_attribue-11,nom_attribue-12,valeur_attribue-12,nom_attribue-13,valeur_attribue-13,nom_attribue-14,valeur_attribue-14,designation,reference,sku,code_strong,code_article_fournisseur,descriptif,dispositif_medical,prix_reference,prix_promotion,quantite_degressif-1,prix_promotion_degressif-1,quantite_degressif-2,prix_promotion_degressif-2,quantite_degressif-3,prix_promotion_degressif-3,quantite_degressif-4,prix_promotion_degressif-4,quantite_degressif-5,prix_promotion_degressif-5,quantite_degressif-6,prix_promotion_degressif-6,quantite_degressif-7,prix_promotion_degressif-7,quantite_degressif-8,prix_promotion_degressif-8,quantite_degressif-9,prix_promotion_degressif-9,quantite_degressif-10,prix_promotion_degressif-10
https://www.megadental.fr/gants-latex-microflex-non-poudres-ansell.html,ansell,33130,Taille,L,,,,,,,,,,,,,,,,,,,,,,,,,,,Gants Latex Microflex Non Poudrés Taille L (100) (ANSELL),4113-018,896-2991,423-7574,,"Gants latex MICROFLEX non poudrés:               Avantages:       Construction unique plus épaisse au niveau des doigts, pour une protection   renforcée dans les environnements hostilesExtrémités des doigts adhérisées   assurant une préhension plus sûre lors de la manipulation d’objets glissants et   huileuxSurface intérieure à enduction polymère qui facilite le gantage, procure   une sensation de confort et maintient les mains au sec",I,19.5,13.95,1,13.95,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/gants-latex-microflex-non-poudres-ansell.html,ansell,33131,Taille,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,Gants Latex Microflex Non Poudrés Taille XL (100) (ANSELL),4114-018,896-2992,423-8574,,"Gants latex MICROFLEX non poudrés:               Avantages:       Construction unique plus épaisse au niveau des doigts, pour une protection   renforcée dans les environnements hostilesExtrémités des doigts adhérisées   assurant une préhension plus sûre lors de la manipulation d’objets glissants et   huileuxSurface intérieure à enduction polymère qui facilite le gantage, procure   une sensation de confort et maintient les mains au sec",I,19.5,13.95,1,13.95,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/piece-a-main-4330-d-4441-013-dm-anthogyr-dm171.html,anthogyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Piece a main 4330 D 4441-013 DM* (ANTHOGYR),,,,,Pièce à main sans spray. Rapport de vitesse 1/1. Pour fraise Ø 2.35 cm et PM. Vitesse jusqu'à 40 000 tr/min ref 4441013,,364,198,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/contre-angle-implantologie-impulsion-951-7072.html,anthogyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONTRE-ANGLE IMPLANTOLOGIE IMPULSION,9294-173,,,,La plus petite tête du marché pour une visibilité sans égal !Une prise en main idéale. Contre-angles thermodésinfectables et démontables.Double système d’irrigation.,,817,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/piece-a-main-4330d-anthogyr.html,anthogyr,7615,Conditionnement de vente,Cavalier,Type d'equipement,Accessoire,,,,,,,,,,,,,,,,,,,,,,,,,CAVALIER PULVERISATION (ANTHOGYR),4452-013,891-2230,347-6569,,"Pièce à main sans spray. Pour fraises à 2,35 cm et PM. Vitesse jusqu'à 40 000   tr/min.      Garantie 1 an      Pièce à main 4330 DCavalier de pulvérisation pour pièce à main droite 4330.         ",IIA,43,32,1,32,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/turbines-ultimate-b-a-international.html,anthogyr,8770,Modèle,BA 688 LS MINI,Connectique,Sirona,,,,,,,,,,,,,,,,,,,,,,,,,Turbine Ultimate BA688 raccord Sirona BA INTERNATIONAL,5123-191,979-3901,,,"Cette gamme de turbines très silencieuse (59db) est composée d'instruments   puissants en têtes standards 22W et mini têtes 19W.   Ces turbines sont dotées d'un nouveau design ; revêtues d'un système ""Smart   Coat"" pour une meilleure prise en main et d'une plus petite tête que les   précédentes.   DM Classe IIA.      Avantage :         - Puissance jusqu'à 22W   - Petite tête   - Silencieuse (59db)   - Nouveau revêtement         Garantie 2 ans   ",IIA,1039,525,1,525,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/turbines-ultimate-b-a-international.html,anthogyr,8771,Modèle,BA688 LN MINI,Connectique,NSK,,,,,,,,,,,,,,,,,,,,,,,,,Turbine Ultimate BA688 raccord Nsk BA INTERNATIONAL,5122-191,979-3900,,,"Cette gamme de turbines très silencieuse (59db) est composée d'instruments   puissants en têtes standards 22W et mini têtes 19W.   Ces turbines sont dotées d'un nouveau design ; revêtues d'un système ""Smart   Coat"" pour une meilleure prise en main et d'une plus petite tête que les   précédentes.   DM Classe IIA.      Avantage :         - Puissance jusqu'à 22W   - Petite tête   - Silencieuse (59db)   - Nouveau revêtement         Garantie 2 ans   ",IIA,1039,525,1,525,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/turbines-ultimate-b-a-international.html,anthogyr,8772,Modèle,BA 688LB MINI,Connectique,Bien air,,,,,,,,,,,,,,,,,,,,,,,,,Turbine Ultimate BA688 raccord Bien Air BA INTERNATIONAL,5011-191,979-3899,,,"Cette gamme de turbines très silencieuse (59db) est composée d'instruments   puissants en têtes standards 22W et mini têtes 19W.   Ces turbines sont dotées d'un nouveau design ; revêtues d'un système ""Smart   Coat"" pour une meilleure prise en main et d'une plus petite tête que les   précédentes.   DM Classe IIA.      Avantage :         - Puissance jusqu'à 22W   - Petite tête   - Silencieuse (59db)   - Nouveau revêtement         Garantie 2 ans   ",IIA,1039,525,1,525,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/turbines-ultimate-b-a-international.html,anthogyr,8773,Modèle,BA 688LW MINI,Connectique,W&H,,,,,,,,,,,,,,,,,,,,,,,,,Turbine Ultimate BA688 raccord WH BA INTERNATIONAL,5010-191,979-3898,,,"Cette gamme de turbines très silencieuse (59db) est composée d'instruments   puissants en têtes standards 22W et mini têtes 19W.   Ces turbines sont dotées d'un nouveau design ; revêtues d'un système ""Smart   Coat"" pour une meilleure prise en main et d'une plus petite tête que les   précédentes.   DM Classe IIA.      Avantage :         - Puissance jusqu'à 22W   - Petite tête   - Silencieuse (59db)   - Nouveau revêtement         Garantie 2 ans   ",IIA,1039,525,1,525,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/turbines-ultimate-b-a-international.html,anthogyr,8774,Modèle,BA 688 LK MINI,Connectique,Kavo,,,,,,,,,,,,,,,,,,,,,,,,,Turbine Ultimate BA688 raccord Kavo BA INTERNATIONAL,5019-191,979-3897,,,"Cette gamme de turbines très silencieuse (59db) est composée d'instruments   puissants en têtes standards 22W et mini têtes 19W.   Ces turbines sont dotées d'un nouveau design ; revêtues d'un système ""Smart   Coat"" pour une meilleure prise en main et d'une plus petite tête que les   précédentes.   DM Classe IIA.      Avantage :         - Puissance jusqu'à 22W   - Petite tête   - Silencieuse (59db)   - Nouveau revêtement         Garantie 2 ans   ",IIA,1039,525,1,525,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/turbines-ultimate-b-a-international.html,anthogyr,8775,Modèle,BA 695LS STANDARD,Connectique,Kavo,,,,,,,,,,,,,,,,,,,,,,,,,Turbine Ultimate BA695 raccord Sirona BA INTERNATIONAL,5013-191,979-3891,,,"Cette gamme de turbines très silencieuse (59db) est composée d'instruments   puissants en têtes standards 22W et mini têtes 19W.   Ces turbines sont dotées d'un nouveau design ; revêtues d'un système ""Smart   Coat"" pour une meilleure prise en main et d'une plus petite tête que les   précédentes.   DM Classe IIA.      Avantage :         - Puissance jusqu'à 22W   - Petite tête   - Silencieuse (59db)   - Nouveau revêtement         Garantie 2 ans   ",IIA,1039,525,1,525,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/turbines-ultimate-b-a-international.html,anthogyr,8776,Modèle,BA 695LN STANDARD,Connectique,NSK,,,,,,,,,,,,,,,,,,,,,,,,,Turbine Ultimate BA695 raccord Nsk BA INTERNATIONAL,5012-191,979-3890,,,"Cette gamme de turbines très silencieuse (59db) est composée d'instruments   puissants en têtes standards 22W et mini têtes 19W.   Ces turbines sont dotées d'un nouveau design ; revêtues d'un système ""Smart   Coat"" pour une meilleure prise en main et d'une plus petite tête que les   précédentes.   DM Classe IIA.      Avantage :         - Puissance jusqu'à 22W   - Petite tête   - Silencieuse (59db)   - Nouveau revêtement         Garantie 2 ans   ",IIA,1039,525,1,525,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/turbines-ultimate-b-a-international.html,anthogyr,8777,Modèle,BA 695LB STANDARD,Connectique,Bien air,,,,,,,,,,,,,,,,,,,,,,,,,Turbine Ultimate BA695 raccord Bien Air BA INTERNATIONAL,5001-191,979-3889,,,"Cette gamme de turbines très silencieuse (59db) est composée d'instruments   puissants en têtes standards 22W et mini têtes 19W.   Ces turbines sont dotées d'un nouveau design ; revêtues d'un système ""Smart   Coat"" pour une meilleure prise en main et d'une plus petite tête que les   précédentes.   DM Classe IIA.      Avantage :         - Puissance jusqu'à 22W   - Petite tête   - Silencieuse (59db)   - Nouveau revêtement         Garantie 2 ans   ",IIA,1039,525,1,525,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/turbines-ultimate-b-a-international.html,anthogyr,8778,Modèle,BA695 LW STANDARD,Connectique,W&H,,,,,,,,,,,,,,,,,,,,,,,,,Turbine Ultimate BA695 raccord WH BA INTERNATIONAL,5000-191,979-3888,,,"Cette gamme de turbines très silencieuse (59db) est composée d'instruments   puissants en têtes standards 22W et mini têtes 19W.   Ces turbines sont dotées d'un nouveau design ; revêtues d'un système ""Smart   Coat"" pour une meilleure prise en main et d'une plus petite tête que les   précédentes.   DM Classe IIA.      Avantage :         - Puissance jusqu'à 22W   - Petite tête   - Silencieuse (59db)   - Nouveau revêtement         Garantie 2 ans   ",IIA,1039,525,1,525,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/turbines-ultimate-b-a-international.html,anthogyr,8779,Modèle,BA 695LK STANDARD,Connectique,Kavo,,,,,,,,,,,,,,,,,,,,,,,,,Turbine Ultimate BA695 raccord Kavo BA INTERNATIONAL,5009-191,979-3887,,,"Cette gamme de turbines très silencieuse (59db) est composée d'instruments   puissants en têtes standards 22W et mini têtes 19W.   Ces turbines sont dotées d'un nouveau design ; revêtues d'un système ""Smart   Coat"" pour une meilleure prise en main et d'une plus petite tête que les   précédentes.   DM Classe IIA.      Avantage :         - Puissance jusqu'à 22W   - Petite tête   - Silencieuse (59db)   - Nouveau revêtement         Garantie 2 ans   ",IIA,1039,525,1,525,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-titane-tvs-anthogyr.html,anthogyr,5585,Diamètre,"1,3 mm",Type,Tvs n°3,,,,,,,,,,,,,,,,,,,,,,,,,TENONS TITANE TVS SET NO3 8848            ANTHOGYR,3445-099,877-1223,246-9555,,Ancrage performant par tissage non traumatisant en 4 tours.   Filet très fin autoaraudant.   Rainure d’évacuation du ciment.   Set de 10 tenons + 1 alésoir + 1 clé.   Dispositif médical de casse IIA.   Utilisation : se référer à la notice.   ,IIA,59,,1,59,2,55.9,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-titane-tvs-anthogyr.html,anthogyr,5586,Diamètre,"0,9 mm",Type,Tvs n°1,,,,,,,,,,,,,,,,,,,,,,,,,TENONS TITANE TVS SET NO1       8846      ANTHOGYR,3442-099,877-1220,246-6555,,Ancrage performant par tissage non traumatisant en 4 tours.   Filet très fin autoaraudant.   Rainure d’évacuation du ciment.   Set de 10 tenons + 1 alésoir + 1 clé.   Dispositif médical de casse IIA.   Utilisation : se référer à la notice.   ,IIA,59,,1,59,2,55.9,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-titane-tvs-anthogyr.html,anthogyr,5587,Diamètre,"1,1 mm",Type,Tvs n°2,,,,,,,,,,,,,,,,,,,,,,,,,TENONS TITANE TVS SET NO2 8847            ANTHOGYR,3444-099,877-1222,246-8555,,Ancrage performant par tissage non traumatisant en 4 tours.   Filet très fin autoaraudant.   Rainure d’évacuation du ciment.   Set de 10 tenons + 1 alésoir + 1 clé.   Dispositif médical de casse IIA.   Utilisation : se référer à la notice.   ,IIA,59,,1,59,2,55.9,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-titane-rvs-anthogyr-1.html,anthogyr,6431,Diamètre,"0,9 mm",Type,Rvs n°1,,,,,,,,,,,,,,,,,,,,,,,,,TENONS RADICULAIRES TITANE RVS1 (12)      ANTHOGYR,3960-099,877-1748,299-4555,,Tenons en titane.   Ancrage par vissage en 4 trous et scellement.   Filetage autotarandant trés fin pour preserver la dentine.   Tête conique anatomique + rétentive + rainures d 'évacuations du ciment.   Le set contient 6 tenons radiculaires + 1 alésoir + 1 fraise À  planer.   Dispositif médical de casse IIA.   Utilisation : se référer À  la notice. ;,IIA,94.5,,1,94.5,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-titane-rvs-anthogyr-1.html,anthogyr,6432,Diamètre,"1,3 mm",Type,Rvs n°3,,,,,,,,,,,,,,,,,,,,,,,,,TENONS RADICULAIRES TITANE RVS3 (12)      ANTHOGYR,3973-099,877-1751,299-7555,,Tenons en titane.   Ancrage par vissage en 4 trous et scellement.   Filetage autotarandant trés fin pour preserver la dentine.   Tête conique anatomique + rétentive + rainures d 'évacuations du ciment.   Le set contient 6 tenons radiculaires + 1 alésoir + 1 fraise À  planer.   Dispositif médical de casse IIA.   Utilisation : se référer À  la notice. ;,IIA,94.5,,1,94.5,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-titane-rvs-anthogyr-1.html,anthogyr,6434,Diamètre,"1,1 mm",Type,Rvs n°2,,,,,,,,,,,,,,,,,,,,,,,,,TENONS RADICULAIRES TITANE RVS2 (12)      ANTHOGYR,3961-099,877-1749,299-5555,,Tenons en titane.   Ancrage par vissage en 4 trous et scellement.   Filetage autotarandant trés fin pour preserver la dentine.   Tête conique anatomique + rétentive + rainures d 'évacuations du ciment.   Le set contient 6 tenons radiculaires + 1 alésoir + 1 fraise À  planer.   Dispositif médical de casse IIA.   Utilisation : se référer À  la notice. ;,IIA,94.5,,1,94.5,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-titane-rvs-anthogyr.html,anthogyr,6437,Diamètre,"0,9 mm",Type,Rvs n°1,,,,,,,,,,,,,,,,,,,,,,,,,SET TENONS TITANE RADICULAIRES RVS 1      ANTHOGYR,3965-099,877-1743,298-9555,,Tenons en titane.   Ancrage par vissage en 4 trous et scellement.   Filetage autotarandant trés fin pour preserver la dentine.   Tête conique anatomique + rétentive + rainures d’évacuations du ciment.   Le set contient 6 tenons radiculaires + 1 alésoir + 1 fraise à planer.   Dispositif médical de casse IIA.   Utilisation : se référer à la notice.,IIA,84.9,,1,84.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-titane-rvs-anthogyr.html,anthogyr,6439,Diamètre,"1,1 mm",Type,Rvs n°2,,,,,,,,,,,,,,,,,,,,,,,,,SET TENONS TITANE RADICULAIRES RVS 2      ANTHOGYR,3966-099,877-1744,299-0555,,Tenons en titane.   Ancrage par vissage en 4 trous et scellement.   Filetage autotarandant trés fin pour preserver la dentine.   Tête conique anatomique + rétentive + rainures d’évacuations du ciment.   Le set contient 6 tenons radiculaires + 1 alésoir + 1 fraise à planer.   Dispositif médical de casse IIA.   Utilisation : se référer à la notice.,IIA,84.9,,1,84.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-radiculaires-titane-anthogyr.html,anthogyr,23304,Modèle,TVS1,,,,,,,,,,,,,,,,,,,,,,,,,,,TENONS RADICULAIRES TITANE TVS1 (12)      ANTHOGYR,3447-099,877-1225,247-1555,,"Avantages      •  Cylindrique en titane pour plusieurs dents.            •  Fixer en serrant 4 tours et en scellant.            • Excellent filetage auto taraudant: conservation maximale du tissu dentinaire.            • Haute précision d’ajustement.            • 2 fentes utilisées pour enlever les débris dentaires et L'excès de ciment pour   éviter toute pression dans la zone apicale.            • Tête fixe avec rainure.            • Code couleur du tenon, de la clé et du foret.      ",IIA,48.35,,1,48.35,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-radiculaires-titane-anthogyr.html,anthogyr,26740,Modèle,TVS2,,,,,,,,,,,,,,,,,,,,,,,,,,,TENONS RADICULAIRES TITANE TVS2 (12)      ANTHOGYR,3448-099,877-1226,247-2555,,"Avantages      •  Cylindrique en titane pour plusieurs dents.            •  Fixer en serrant 4 tours et en scellant.            • Excellent filetage auto taraudant: conservation maximale du tissu dentinaire.            • Haute précision d’ajustement.            • 2 fentes utilisées pour enlever les débris dentaires et L'excès de ciment pour   éviter toute pression dans la zone apicale.            • Tête fixe avec rainure.            • Code couleur du tenon, de la clé et du foret.      ",IIA,48.35,,1,48.35,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-fibre-de-verre-fibio-recharges-anthogyr-1.html,anthogyr,10399,Couleur,Bleu,,,,,,,,,,,,,,,,,,,,,,,,,,,Foret Pivotmaster Cylindro-Coniques Bleu (3)  (ANTHOGYR),5465-003,881-3243,448-9559,,"Caractéristiques techniques:            • La boîte de 3 forets            • Couleur: Bleu            • Diamètre: 1,5 mm            • Numéro: 2893 T                  • Longueur: 13,5      ",IIA,56.3,48.9,1,48.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-fibre-de-verre-fibio-recharges-anthogyr-1.html,anthogyr,10400,Couleur,Rouge,,,,,,,,,,,,,,,,,,,,,,,,,,,Foret Pivotmaster Cylindro-Coniques Rouge  (3) ANTHOGYR,5464-003,881-3242,448-8559,,"Caractéristiques techniques:            • La boîte de 3 forets            • Couleur: Rouge            • Diamètre: 1,4 mm            • Numéro: 2892 T                  • Longueur: 11,5      ",IIA,56.3,48.9,1,48.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-fibre-de-verre-fibio-recharges-anthogyr-1.html,anthogyr,10401,Couleur,Jaune,,,,,,,,,,,,,,,,,,,,,,,,,,,Foret Pivotmaster Cylindro-Coniques Jaune (3) (ANTHOGYR),5463-003,881-3241,448-7559,,"Caractéristiques techniques:            • La boîte de 3 forets            • Couleur: Jaune            • Diamètre: 1,3 mm            • Numéro: 2891 T            • Longueur: 9,5 mm                         ",IIA,56.3,48.9,1,48.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-fibre-de-verre-fibio-recharges-anthogyr-1.html,anthogyr,17370,Couleur,Vert,,,,,,,,,,,,,,,,,,,,,,,,,,,Foret Pivotmaster Cylindro-Coniques Vert (3) (ANTHOGYR),5466-003,881-3244,449-0559,,"Caractéristiques techniques:            • La boîte de 3 forets            • Couleur: Vert            • Diamètre: 1,6 mm            • Numéro: 2894 T            • Longueur:  15,5 mm      ",IIA,56.3,48.9,1,48.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-fibre-de-verre-fibio-recharges-anthogyr.html,anthogyr,11357,Couleur,Rouge,Longueur,"1,25 mm",,,,,,,,,,,,,,,,,,,,,,,,,Tenons Fibio Core ANTHOGYR - 1.25  - Rouge  -jeu de 10,6103-004,882-4981,622-7560,,"Tenons pour reconstitutions directes.   Tenon en fibre de verre blanche renforcée, esthétique, radio-opaque, respect   anatomique et répartition des forces équilibrée, adhésion.   Àlasticité proche de la dentine.   Dispositif médical de casse IIA.   Utilisation : se référer À  la notice. ;      Avantages :   - Meilleure répartition des formes dans la racine   - Radio opacité   - Préservation esthétique de la couronne   - Adhésion de la structure résine aux produits de collage   - Résistance (fibre renforcée).   ",IIA,101.9,83.45,1,83.45,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-fibre-de-verre-fibio-recharges-anthogyr.html,anthogyr,11358,Couleur,Jaune,Longueur,"1,1 mm",,,,,,,,,,,,,,,,,,,,,,,,,Tenons Fibio Core ANTHOGYR - 1.1 - Jaune  -jeu de 10,6102-004,882-4980,622-6560,,"Tenons pour reconstitutions directes.   Tenon en fibre de verre blanche renforcée, esthétique, radio-opaque, respect   anatomique et répartition des forces équilibrée, adhésion.   Àlasticité proche de la dentine.   Dispositif médical de casse IIA.   Utilisation : se référer À  la notice. ;      Avantages :   - Meilleure répartition des formes dans la racine   - Radio opacité   - Préservation esthétique de la couronne   - Adhésion de la structure résine aux produits de collage   - Résistance (fibre renforcée).   ",IIA,101.9,83.45,1,83.45,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-fibre-de-verre-fibio-recharges-anthogyr.html,anthogyr,11359,Couleur,Noir,Longueur,"1,50 mm",,,,,,,,,,,,,,,,,,,,,,,,,Tenons Fibio Core ANTHOGYR - 1.50  - Noir  -jeu de 10,0974-004,882-8752,999-8560,,"Tenons pour reconstitutions directes.   Tenon en fibre de verre blanche renforcée, esthétique, radio-opaque, respect   anatomique et répartition des forces équilibrée, adhésion.   Àlasticité proche de la dentine.   Dispositif médical de casse IIA.   Utilisation : se référer À  la notice. ;      Avantages :   - Meilleure répartition des formes dans la racine   - Radio opacité   - Préservation esthétique de la couronne   - Adhésion de la structure résine aux produits de collage   - Résistance (fibre renforcée).   ",IIA,101.9,83.45,1,83.45,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tenons-fibre-de-verre-fibio-recharges-anthogyr.html,anthogyr,11360,Couleur,Bleu,Longueur,"1,35 mm",,,,,,,,,,,,,,,,,,,,,,,,,Tenons Fibio Core ANTHOGYR - 1.35  - Bleu  -jeu de 10,0973-004,882-8751,999-7560,,"Tenons pour reconstitutions directes.   Tenon en fibre de verre blanche renforcée, esthétique, radio-opaque, respect   anatomique et répartition des forces équilibrée, adhésion.   Àlasticité proche de la dentine.   Dispositif médical de casse IIA.   Utilisation : se référer À  la notice. ;      Avantages :   - Meilleure répartition des formes dans la racine   - Radio opacité   - Préservation esthétique de la couronne   - Adhésion de la structure résine aux produits de collage   - Résistance (fibre renforcée).   ",IIA,101.9,83.45,1,83.45,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringue-inox-anthogyr.html,anthogyr,1876,Type de seringue,Inox sans aspiration,,,,,,,,,,,,,,,,,,,,,,,,,,,Seringue Sterilife Inox sans aspiration ANTHOGYR,1509-004,882-9387,063-3560,,· Seringue intégralement réalisée en acier inoxydable de haute qualité :   résistance aux cycles de stérilisation   · Poignée ergonomique : prise en main confortable   · Fabrication française répondant à des exigences strictes   · Garantie 5 ans         Dispositif médical de classe I.   Utilisation : se référer à la notice.      Seringue sans aspiration : Pour anesthésie para-apicale.   Seringue avec aspiration automatique : Pour anesthésie tronculaire (Epine de   Spix) ou pour anesthésier un tronc nerveux.   Seringue à aspiration manuelle et anneau : Pour anesthésie tronculaire (Epine de   Spix) ou pour anesthésier un tronc nerveux.   ,I,95,,1,95,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringue-inox-anthogyr.html,anthogyr,1877,Type de seringue,nox avec aspiration automatique,,,,,,,,,,,,,,,,,,,,,,,,,,,Seringue Sterilife Inox avec aspiration automatique ANTHOGYR,1500-004,882-9388,063-4560,,· Seringue intégralement réalisée en acier inoxydable de haute qualité :   résistance aux cycles de stérilisation   · Poignée ergonomique : prise en main confortable   · Fabrication française répondant à des exigences strictes   · Garantie 5 ans         Dispositif médical de classe I.   Utilisation : se référer à la notice.      Seringue sans aspiration : Pour anesthésie para-apicale.   Seringue avec aspiration automatique : Pour anesthésie tronculaire (Epine de   Spix) ou pour anesthésier un tronc nerveux.   Seringue à aspiration manuelle et anneau : Pour anesthésie tronculaire (Epine de   Spix) ou pour anesthésier un tronc nerveux.   ,I,95,,1,95,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringue-inox-anthogyr.html,anthogyr,1878,Type de seringue,Inox Aspiration Manuelle,,,,,,,,,,,,,,,,,,,,,,,,,,,Seringue Sterilife Inox Aspiration Manuelle ANTHOGYR,1501-004,882-9389,063-5560,,· Seringue intégralement réalisée en acier inoxydable de haute qualité :   résistance aux cycles de stérilisation   · Poignée ergonomique : prise en main confortable   · Fabrication française répondant à des exigences strictes   · Garantie 5 ans         Dispositif médical de classe I.   Utilisation : se référer à la notice.      Seringue sans aspiration : Pour anesthésie para-apicale.   Seringue avec aspiration automatique : Pour anesthésie tronculaire (Epine de   Spix) ou pour anesthésier un tronc nerveux.   Seringue à aspiration manuelle et anneau : Pour anesthésie tronculaire (Epine de   Spix) ou pour anesthésier un tronc nerveux.   ,I,95,,1,95,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringues-anthogyr-1.html,anthogyr,1886,Type de seringue,chromée à basculement avec aspiration,,,,,,,,,,,,,,,,,,,,,,,,,,,Seringue Chromée A Basculement Avec Aspiration (ANTHOGYR),1517-099,877-9395,064-1555,,"Seringues en métal pour carpule standard de 1,8 cc. pour réaliser des   anesthésies para-apicales et tronculaires.               Avantages :      • Injection précise      • Confort pour le parctien      • Grande facilité d'utilisation      • Carpule insérée par basculement               Caractéristiques Techniques :      • Seringues chromées à charnières      • Modèles : seringue classique, seringue pour aspiration 1 anneau, seringue pour   aspiration   • Garantie 1 an   • Dispositif médical de classe I   • Utilisation : se référer À  la notice",I,69,59.9,1,59.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringues-anthogyr-1.html,anthogyr,1887,Type de seringue,chromée basculement avec aspiration à anneau,,,,,,,,,,,,,,,,,,,,,,,,,,,Seringue Chromée Basculement Avec Aspiration A Anneau (ANTHOGYR),2292-090,878-0070,131-6556,,"Seringues en métal pour carpule standard de 1,8 cc. pour réaliser des   anesthésies para-apicales et tronculaires.               Avantages :      • Injection précise      • Confort pour le parctien      • Grande facilité d'utilisation      • Carpule insérée par basculement               Caractéristiques Techniques :      • Seringues chromées à charnières      • Modèles : seringue classique, seringue pour aspiration 1 anneau, seringue pour   aspiration   • Garantie 1 an   • Dispositif médical de classe I   • Utilisation : se référer À  la notice",I,69,59.9,1,59.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringues-anthogyr-1.html,anthogyr,1988,Type de seringue,Chromées,,,,,,,,,,,,,,,,,,,,,,,,,,,Seringue Chromée Classique A Basculement (ANTHOGYR),1594-099,877-9372,061-8555,,"Seringues en métal pour carpule standard de 1,8 cc. pour réaliser des   anesthésies para-apicales et tronculaires.               Avantages :      • Injection précise      • Confort pour le parctien      • Grande facilité d'utilisation      • Carpule insérée par basculement               Caractéristiques Techniques :      • Seringues chromées à charnières      • Modèles : seringue classique, seringue pour aspiration 1 anneau, seringue pour   aspiration   • Garantie 1 an   • Dispositif médical de classe I   • Utilisation : se référer À  la notice",I,49.35,42.9,1,42.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/seringues-anthogyr.html,anthogyr,2728,Type d'embouts,Droit,,,,,,,,,,,,,,,,,,,,,,,,,,,Seringue Ergoject ANTHOGYR,2158-002,880-0936,218-2558,,"Les seringues Ergoject et Miniject permettent de réaliser tous types   d'anesthésies (intraligamentaires, intraseptales, palatines, périapicales...).   Leur conception unique sans crémaillère permet un dosage très fin et une   injection indolore sans effet de jet.    Leur ergonomie facilite la pénétration des tissus tandis que leur design   innovant et leur conception silencieuse rassureront le patient.    Garantie 1 an.   Dispositif médical de classe I.   Utilisation : se référer à la notice.      Seringue Miniject   Démultiplication de la force par 5 par effet de levier.   Livrée avec tube angulé à 30°.   Cette seringue est particulièrement adaptée pour les soins sur les enfants de   par son faible encombrement.      Seringue Ergoject   Démultiplication de la force par 3, par effet de levier.   Livrée avec tube embout droit.   De par sa prise en main,cette seringue permet de développer une force très   importante sur la poignée.",I,264,,1,264,,,,,,,,,,,,,,,,,,
